11884,15221
11884,1035
11884,25270
11884,25646
11884,26553
11884,28073
11884,25251
11884,8719
11884,1894
11884,11820
11884,29339
11884,1920
11884,16157
11884,3071
11884,30855
11884,30594
11884,35419
11884,31816
11884,18459
11884,24630
11884,26823
11884,2979
11884,16031
11884,9038
11884,726
11884,31283
11884,32555
11884,8227
11884,25147
11884,1817
11884,22770
15221,21420
15221,24501
15221,10982
15221,35177
15221,13706
15221,21807
15221,7320
15221,29149
15221,10781
15221,6864
15221,7850
15221,31755
15221,2176
15221,35471
15221,8585
15221,24625
15221,25030
15221,3741
15221,23150
15221,10737
15221,6218
15221,1428
15221,222
21420,20005
21420,22782
21420,29126
21420,23425
21420,6569
21420,2778
21420,19780
21420,20485
21420,5474
21420,34838
21420,1390
20005,29114
20005,10644
20005,9485
20005,11500
20005,3932
20005,21063
20005,11687
20005,10322
20005,30290
20005,13258
20005,29780
20005,30148
20005,10606
20005,7876
20005,37340
29114,4546
29114,9430
29114,10383
29114,29453
29114,1180
29114,5344
29114,23444
4546,31379
4546,22373
4546,28416
4546,7047
4546,1191
4546,11734
4546,24625
4546,30508
4546,8242
4546,24273
4546,32261
4546,21963
4546,5833
4546,3657
4546,7557
4546,2522
4546,19205
4546,4774
4546,803
31379,27606
31379,15622
31379,10827
31379,12671
31379,29536
31379,14787
31379,17325
31379,18464
31379,14716
31379,13606
31379,20682
27606,28830
27606,16415
27606,12967
27606,35623
27606,20464
27606,11233
27606,27282
27606,14366
27606,24755
27606,22247
27606,3757
27606,16846
27606,14376
27606,30565
27606,548
27606,20878
27606,30428
27606,4933
27606,2167
28830,2242
28830,17344
28830,26440
28830,26074
28830,3896
28830,7316
28830,7731
28830,15916
28830,28732
28830,32351
28830,25409
28830,14529
28830,3222
28830,850
28830,17842
28830,30363
28830,6970
28830,20739
28830,5471
2242,24984
2242,22761
2242,14528
2242,5682
2242,23085
2242,19244
2242,17601
2242,29066
2242,14108
2242,22635
2242,1562
2242,20679
2242,24398
2242,6944
2242,17174
2242,5926
2242,6498
2242,6362
2242,9054
2242,14940
2242,18039
2242,10535
2242,15264
2242,22221
2242,10446
2242,11897
2242,24084
24984,21907
24984,14978
24984,4313
24984,14235
24984,35901
24984,8159
24984,8153
24984,3407
24984,6992
24984,8720
24984,30740
21907,4283
21907,25524
21907,31501
21907,14129
21907,13742
21907,24591
21907,8323
21907,7152
21907,18850
21907,15303
21907,25957
21907,3644
21907,4405
21907,28713
21907,15970
21907,30167
21907,32276
21907,20426
21907,34678
21907,18709
21907,24815
21907,30689
21907,21056
21907,30073
21907,20814
21907,23430
21907,20673
4283,17561
4283,6854
4283,9495
4283,2164
4283,2785
4283,18299
4283,21832
4283,31253
4283,12159
4283,13407
4283,35960
4283,14462
4283,3825
4283,5170
4283,13964
17561,15336
17561,27625
17561,1109
17561,10170
