30820,10671
30820,8316
30820,11313
30820,15816
30820,22947
30820,7288
30820,19552
30820,26098
30820,17921
30820,21663
30820,36800
30820,19453
30820,17669
30820,24383
30820,36926
10671,7134
10671,2001
10671,27915
10671,36283
10671,18270
10671,3585
10671,4723
7134,16338
7134,27769
7134,6566
7134,8088
7134,31061
7134,28782
7134,12018
7134,8663
7134,21883
7134,4829
7134,27567
7134,26111
7134,15599
7134,26000
7134,8375
7134,2556
7134,18200
7134,13007
7134,7954
16338,17569
16338,33134
16338,5355
16338,33842
16338,4394
16338,5210
16338,6882
16338,12497
16338,27962
16338,9225
16338,18089
16338,12668
16338,6846
16338,27694
16338,3360
16338,2512
16338,25254
16338,14094
16338,10456
16338,13057
16338,20429
16338,16549
16338,1309
16338,17580
16338,12975
16338,6707
16338,3602
16338,20803
16338,21608
16338,27813
16338,21170
16338,27232
16338,35268
16338,9090
16338,28325
16338,30721
16338,20871
16338,11442
16338,29265
16338,31680
16338,32098
16338,20243
16338,25238
17569,19354
17569,28381
17569,8109
17569,6378
17569,23716
17569,6788
17569,35203
17569,34397
17569,29704
17569,35935
17569,19297
17569,14624
17569,14611
17569,22842
17569,22099
19354,932
19354,1233
19354,20131
19354,25781
19354,26376
19354,22138
19354,35305
19354,31542
19354,33233
19354,16388
19354,25533
19354,36858
19354,9712
19354,36842
19354,22669
19354,30000
19354,17065
19354,19690
19354,33975
19354,3870
19354,2581
19354,18020
19354,10105
932,31156
932,342
932,23466
932,18007
932,423
932,25537
932,24105
932,6715
932,211
932,9456
932,4901
932,24930
932,17316
932,21740
932,12352
932,18763
932,1848
932,6280
932,26286
932,1219
932,3380
932,27757
932,33119
932,23922
932,22689
932,19334
932,9683
932,32208
932,2970
932,31191
932,20140
932,18855
932,17911
932,2315
932,34401
932,8342
932,21907
932,6110
932,14980
932,11373
932,37086
932,6510
932,34631
932,20701
932,13070
932,37044
932,4915
31156,6224
31156,35422
31156,36707
31156,22926
31156,5386
31156,2249
31156,30848
31156,24011
31156,4572
31156,551
31156,24599
6224,13445
6224,36365
6224,23753
6224,22058
6224,20129
6224,19369
6224,10293
6224,27075
6224,30027
6224,34622
6224,11977
6224,21612
6224,30546
6224,5537
6224,18297
6224,15885
6224,19638
6224,641
6224,28525
6224,26693
6224,23746
6224,1041
6224,20522
6224,25287
6224,16471
6224,15587
6224,13681
6224,6510
6224,30245
6224,2392
6224,8
6224,15688
6224,21408
6224,23918
6224,3363
6224,11746
6224,31128
6224,26727
6224,10478
6224,35537
6224,6221
6224,9017
6224,9920
6224,9968
6224,32177
6224,6114
6224,13262
6224,28320
6224,17773
6224,25572
6224,33211
6224,21096
6224,16867
6224,24019
6224,15998
6224,13912
6224,25230
6224,3813
6224,32956
6224,13313
6224,4775
6224,12369
6224,17023
6224,27276
6224,33099
6224,24909
6224,21897
6224,15444
6224,1707
6224,23779
6224,24351
6224,7285
6224,19377
6224,29489
6224,34657
6224,3481
6224,32002
6224,21159
6224,33682
6224,10016
6224,32518
6224,18155
6224,19976
6224,20490
6224,17369
6224,20597
6224,35337
6224,27818
6224,17097
6224,12812
6224,3324
6224,147
6224,14156
6224,1369
6224,35877
13445,8445
13445,336
13445,463
13445,8933
13445,1333
13445,8480
13445,26168
13445,13264
13445,17608
13445,22006
13445,11897
13445,29737
13445,2560
13445,10785
13445,22180
13445,22400
13445,4905
13445,7348
13445,32912
13445,17772
13445,12691
13445,25600
13445,15790
13445,22480
13445,16218
13445,22895
13445,28783
13445,16327
13445,32118
13445,26432
13445,15216
13445,32567
13445,32760
13445,27926
13445,9797
13445,18105
13445,15769
13445,24680
8445,13776
8445,6296
8445,571
8445,10420
8445,6553
8445,10852
8445,6674
8445,18248
8445,4555
8445,3041
8445,22443
13776,7685
13776,8656
13776,20003
13776,26188
13776,25434
13776,20980
13776,6386
13776,10171
13776,9974
13776,21303
13776,10981
7685,9708
7685,3298
7685,15038
7685,3044
7685,28163
7685,2253
7685,23493
7685,27010
7685,29319
7685,2765
7685,26920
7685,37029
7685,1158
7685,16640
7685,618
7685,13050
7685,34713
7685,2054
7685,16142
