382,664
382,32
382,551
382,74
382,794
664,11
664,125
664,652
664,175
664,380
11,391
391,441
391,631
391,427
391,327
391,383
441,116
441,18
441,247
441,978
441,107
116,216
116,661
116,485
116,886
116,597
116,228
116,22
116,888
116,461
116,160
216,27
216,485
216,587
216,39
216,813
27,570
27,66
27,438
27,221
27,209
27,510
27,177
27,168
27,788
570,872
570,631
570,972
872,318
872,440
872,514
872,703
872,502
872,305
872,312
318,741
318,75
318,462
318,200
318,149
318,205
318,882
741,781
781,89
781,824
781,936
781,728
781,201
89,791
89,336
89,842
89,658
89,555
89,41
89,421
791,805
791,742
791,896
805,576
805,703
805,452
576,475
576,111
576,823
576,76
576,496
576,663
576,384
576,961
576,157
576,531
576,262
576,163
576,205
576,479
576,171
475,199
475,612
475,574
475,277
475,894
475,555
475,728
199,77
199,187
199,852
199,943
199,736
199,107
199,526
77,257
77,157
77,127
257,75
257,200
257,682
257,649
257,719
462,346
462,482
462,247
462,657
462,646
346,119
346,774
346,16
346,286
346,667
346,312
346,122
346,608
346,946
346,980
346,73
119,785
119,52
119,857
119,482
119,970
785,609
785,922
785,515
785,855
785,678
785,486
785,361
609,106
609,740
609,877
106,690
106,139
106,104
106,959
106,977
106,970
106,803
690,839
690,628
690,417
690,278
690,667
690,201
690,544
839,299
839,137
839,431
839,616
839,422
839,150
839,708
299,768
299,194
299,366
299,682
299,687
768,290
768,261
768,17
768,878
768,660
768,173
768,59
290,727
290,411
290,293
290,573
290,58
290,970
290,256
290,29
290,14
727,210
727,453
727,875
727,979
727,813
727,185
727,888
727,767
727,65
727,256
727,988
210,6
210,65
210,823
210,305
210,468
210,784
210,667
6,641
6,311
6,506
6,951
6,450
6,767
6,833
6,919
6,980
641,918
641,634
641,322
641,720
641,196
641,205
641,223
641,804
641,631
641,225
641,379
641,534
641,492
641,85
641,513
641,61
641,335
641,952
641,162
641,333
918,188
918,361
918,807
918,246
918,673
188,553
188,849
188,932
553,61
553,675
553,435
61,440
61,514
440,141
440,949
440,848
440,19
440,401
440,147
141,126
141,383
141,474
126,821
126,168
126,241
126,82
126,544
126,915
126,504
821,485
821,260
821,523
821,12
821,914
485,807
485,542
485,231
485,100
485,594
807,544
807,43
807,105
807,322
807,19
807,507
544,724
544,24
544,259
544,413
544,779
544,350
544,510
724,515
724,379
724,995
724,991
724,822
724,731
724,186
724,466
724,380
724,700
724,767
515,565
515,675
515,562
515,203
515,940
515,173
515,392
515,0
515,14
515,678
515,176
515,289
515,482
565,477
565,446
565,412
477,639
477,789
477,617
477,139
477,752
477,103
477,655
639,627
639,305
639,325
627,706
627,516
627,316
627,532
627,474
627,325
627,418
627,407
627,237
627,191
627,496
627,882
627,396
627,118
627,383
627,381
627,169
706,340
706,409
706,423
706,0
706,127
340,153
340,917
340,275
340,497
340,508
340,234
340,194
153,827
153,833
153,249
153,758
153,574
153,870
153,267
153,648
153,52
827,480
827,552
827,202
827,191
827,749
827,236
827,513
827,931
827,157
480,663
480,894
480,774
480,259
480,666
480,481
480,14
480,100
480,725
480,858
480,56
480,339
480,692
480,10
480,651
480,359
480,931
663,522
663,655
663,78
663,314
663,605
663,7
522,778
778,322
778,479
778,445
778,935
778,189
778,917
778,605
322,200
322,761
322,70
322,499
322,630
322,258
322,224
322,181
322,328
322,348
322,803
322,747
322,955
322,847
322,563
200,614
200,402
200,142
200,767
200,513
200,357
200,482
682,731
682,730
682,922
682,658
682,43
682,933
731,237
731,728
237,263
237,806
237,38
237,437
237,184
237,984
237,265
237,326
263,18
263,469
263,32
263,589
263,512
263,942
18,875
18,956
18,230
18,704
18,8
18,889
18,219
18,334
875,799
875,323
875,381
875,16
875,988
875,293
875,336
875,947
875,464
875,613
875,406
875,806
875,168
875,138
799,456
799,884
799,835
799,867
799,244
799,890
799,139
456,16
456,286
456,152
456,467
456,258
456,969
456,935
16,125
16,452
16,361
16,993
16,955
16,228
16,967
125,692
125,268
125,752
125,214
652,824
652,71
652,916
652,132
652,112
652,206
652,592
824,247
824,14
824,244
824,60
824,467
824,909
824,924
824,420
936,767
936,508
936,491
936,205
936,506
767,782
767,292
767,540
767,293
767,103
767,745
767,56
767,10
767,941
767,699
767,959
782,173
782,519
782,574
782,44
782,981
782,705
782,683
173,408
173,617
173,863
173,250
173,734
173,543
173,531
173,980
173,636
173,288
173,587
173,510
173,425
408,113
408,942
408,375
408,369
408,526
408,363
408,381
113,489
113,429
113,780
113,253
113,687
489,137
489,497
489,124
489,265
489,758
137,886
137,379
137,523
137,132
886,817
886,648
886,327
886,837
886,412
886,191
886,800
886,82
886,836
886,770
817,265
817,599
817,552
265,411
265,788
